location,target,value
1,2020-05-12,4.56907287327694
1,2020-05-13,4.46601107914287
1,2020-05-14,3.46974706918023
1,2020-05-15,2.9544380985099
1,2020-05-16,2.3360673337055
1,2020-05-17,1.68334263752308
1,2020-05-18,1.51157298063297
1,2020-05-19,1.44286511787693
1,2020-05-20,1.30544939236484
1,2020-05-21,1.92382015716924
1,2020-05-22,2.30171340232748
1,2020-05-23,2.23300553957143
1,2020-05-24,2.23300553957143
1,2020-05-25,2.23300553957143
1,2020-05-26,1.99252801992528
1,2020-05-27,1.7176965689011
1,2020-05-28,1.13367973547473
1,2020-05-29,0.99626400996264
1,2020-05-30,1.09932580409671
1,2020-05-31,1.16803366685275
1,2020-06-01,1.30544939236484
1,2020-06-02,1.09932580409671
1,2020-06-03,1.06497187271868
1,2020-06-04,0.858848284450552
1,2020-06-05,0.446601107914287
1,2020-06-06,0.412247176536265
1,2020-06-07,0.343539313780221
1,2020-06-08,0.274831451024177
1,2020-06-09,0.274831451024177
1,2020-06-10,0.377893245158243
1,2020-06-11,0.480955039292309
1,2020-06-12,0.446601107914287
1,2020-06-13,0.377893245158243
1,2020-06-14,0.343539313780221
1,2020-06-15,0.343539313780221
1,2020-06-16,0.343539313780221
1,2020-06-17,0.309185382402199
1,2020-06-18,0.515308970670331
1,2020-06-19,0.549662902048353
1,2020-06-20,0.584016833426375
1,2020-06-21,0.652724696182419
1,2020-06-22,0.584016833426375
1,2020-06-23,0.584016833426375
1,2020-06-24,0.652724696182419
1,2020-06-25,0.549662902048353
1,2020-06-26,0.515308970670331
1,2020-06-27,0.584016833426375
1,2020-06-28,0.549662902048353
1,2020-06-29,0.652724696182419
1,2020-06-30,0.82449435307253
1,2020-07-01,1.09932580409671
1,2020-07-02,1.06497187271868
1,2020-07-03,1.16803366685275
1,2020-07-04,1.16803366685275
1,2020-07-05,1.30544939236484
1,2020-07-06,1.20238759823077
1,2020-07-07,1.13367973547473
1,2020-07-08,0.961910078584618
1,2020-07-09,0.927556147206596
1,2020-07-10,0.82449435307253
1,2020-07-11,0.721432558938463
1,2020-07-12,0.82449435307253
1,2020-07-13,1.16803366685275
1,2020-07-14,1.30544939236484
1,2020-07-15,1.33980332374286
1,2020-07-16,1.27109546098682
1,2020-07-17,1.7176965689011
1,2020-07-18,1.85511229441319
1,2020-07-19,1.82075836303517
1,2020-07-20,1.78640443165715
1,2020-07-21,1.7176965689011
1,2020-07-22,2.0268819513033
1,2020-07-23,2.23300553957143
1,2020-07-24,2.16429767681539
1,2020-07-25,2.26735947094946
1,2020-07-26,2.26735947094946
1,2020-07-27,2.74831451024177
1,2020-07-28,3.43539313780221
1,2020-07-29,3.95070210847254
1,2020-07-30,4.56907287327694
1,2020-07-31,4.9813200498132
1,2020-08-01,5.2905054322154
1,2020-08-02,5.2905054322154
1,2020-08-03,5.08438184394727
1,2020-08-04,4.9813200498132
1,2020-08-05,4.46601107914287
1,2020-08-06,4.84390432430111
1,2020-08-07,4.3629492850088
1,2020-08-08,4.12247176536265
1,2020-08-09,4.15682569674067
1,2020-08-10,4.77519646154507
1,2020-08-11,5.77146047150771
1,2020-08-12,6.49289303044617
1,2020-08-13,5.97758405977584
1,2020-08-14,6.76772448147035
1,2020-08-15,7.11126379525057
1,2020-08-16,6.90514020698244
1,2020-08-17,6.218061579422
1,2020-08-18,5.05002791256925
1,2020-08-19,4.50036501052089
1,2020-08-20,4.56907287327694
1,2020-08-21,3.91634817709452
1,2020-08-22,3.71022458882638
1,2020-08-23,3.84764031433847
1,2020-08-24,4.08811783398463
1,2020-08-25,4.43165714776485
1,2020-08-26,4.43165714776485
1,2020-08-27,4.22553355949672
1,2020-08-28,4.32859535363078
1,2020-08-29,4.0537639026066
1,2020-08-30,4.15682569674067
1,2020-08-31,3.91634817709452
1,2020-09-01,3.50410100055825
1,2020-09-02,3.64151672607034
1,2020-09-03,3.74457852020441
1,2020-09-04,3.46974706918023
1,2020-09-05,3.5728088633143
1,2020-09-06,3.40103920642419
1,2020-09-07,3.53845493193627
1,2020-09-08,3.71022458882638
1,2020-09-09,3.60716279469232
1,2020-09-10,3.43539313780221
1,2020-09-11,3.50410100055825
1,2020-09-12,3.53845493193627
1,2020-09-13,3.71022458882638
1,2020-09-14,3.88199424571649
1,2020-09-15,4.3629492850088
1,2020-09-16,4.60342680465496
1,2020-09-17,5.2905054322154
1,2020-09-18,6.01193799115386
1,2020-09-19,6.6990166187143
1,2020-09-20,6.97384806973848
1,2020-09-21,7.07690986387255
1,2020-09-22,6.90514020698244
1,2020-09-23,7.52351097178683
1,2020-09-24,8.2449435307253
1,2020-09-25,9.13814574655387
1,2020-09-26,8.93202215828574
1,2020-09-27,8.58848284450552
1,2020-09-28,9.17249967793189
1,2020-09-29,9.72216257998025
1,2020-09-30,9.55039292309014
1,2020-10-01,8.8633142955297
1,2020-10-02,8.21058959934727
1,2020-10-03,8.03881994245716
1,2020-10-04,8.58848284450552
1,2020-10-05,8.27929746210332
1,2020-10-06,8.5541289131275
1,2020-10-07,8.93202215828574
1,2020-10-08,9.82522437411431
1,2020-10-09,10.4435951389187
1,2020-10-10,10.7184265899429
1,2020-10-11,10.6840726585649
1,2020-10-12,11.7490445312835
1,2020-10-13,12.1612917078198
1,2020-10-14,12.7453085412462
1,2020-10-15,13.3636793060506
1,2020-10-16,14.6347747670374
1,2020-10-17,15.493623051488
1,2020-10-18,15.9058702280242
1,2020-10-19,19.0664319148022
1,2020-10-20,21.0933138661056
1,2020-10-21,24.2195216215056
1,2020-10-22,29.1664877399407
1,2020-10-23,32.5331730149869
1,2020-10-24,35.9685661527891
1,2020-10-25,37.4801391334221
1,2020-10-26,37.411431270666
1,2020-10-27,42.8737063597715
1,2020-10-28,46.5495770172199
1,2020-10-29,47.4427792330485
1,2020-10-30,51.1873577532529
1,2020-10-31,54.2448576458969
1,2020-11-01,56.6839867737364
1,2020-11-02,57.3023575385408
1,2020-11-03,55.0349980675914
1,2020-11-04,54.2792115772749
1,2020-11-05,54.485335165543
1,2020-11-06,52.0805599690815
1,2020-11-07,52.3553914201056
1,2020-11-08,52.5271610769958
1,2020-11-09,55.0006441362133
1,2020-11-10,54.7601666165672
1,2020-11-11,56.031262077554
1,2020-11-12,54.9662902048353
1,2020-11-13,56.9244642933826
1,2020-11-14,54.8975823420793
1,2020-11-15,53.0424700476661
1,2020-11-16,48.9543522136815
1,2020-11-17,50.1567398119122
1,2020-11-18,48.4390432430111
1,2020-11-19,48.6108128999012
1,2020-11-20,47.9237342723408
1,2020-11-21,46.3090994975738
1,2020-11-22,46.7900545368661
1,2020-11-23,47.5801949585606
1,2020-11-24,46.686992742732
1,2020-11-25,47.8893803409628
1,2020-11-26,48.0267960664749
1,2020-11-27,46.618284879976
1,2020-11-28,47.5458410271825
1,2020-11-29,46.2403916348177
1,2020-11-30,44.7631725855628
1,2020-12-01,44.3165714776485
1,2020-12-02,44.6944647228067
1,2020-12-03,45.175419762099
1,2020-12-04,46.618284879976
1,2020-12-05,49.6757847726199
1,2020-12-06,51.1530038218749
1,2020-12-07,53.5577790183364
1,2020-12-08,58.6078069309057
1,2020-12-09,60.5659810194529
1,2020-12-10,67.8146605402156
1,2020-12-11,73.139519903809
1,2020-12-12,79.323227551853
1,2020-12-13,80.1133679735475
1,2020-12-14,81.3157555717782
1,2020-12-15,86.1940138274574
1,2020-12-16,92.4464293382574
1,2020-12-17,93.1678618971959
1,2020-12-18,97.4621033194486
1,2020-12-19,97.1529179370464
1,2020-12-20,98.9049684373255
1,2020-12-21,100.931850388629
1,2020-12-22,103.851934555761
1,2020-12-23,108.798900674196
1,2020-12-24,104.642074977455
1,2020-12-25,91.7593507106969
1,2020-12-26,83.7548846996178
1,2020-12-27,83.5487611113497
1,2020-12-28,83.3769914544596
1,2020-12-29,83.0334521406793
1,2020-12-30,76.0252501395628
1,2020-12-31,75.7847726199167
1,2021-01-01,74.5136771589299
1,2021-01-02,76.8497444926354
1,2021-01-03,77.3994073946837
1,2021-01-04,77.2963456005497
1,2021-01-05,76.1626658650749
1,2021-01-06,78.6017949929145
1,2021-01-07,82.8273285524112
1,2021-01-08,96.0535921329497
1,2021-01-09,100.966204320007
1,2021-01-10,98.7675527118135
1,2021-01-11,98.5614291235453
1,2021-01-12,94.0267101816464
1,2021-01-13,92.3777214755014
1,2021-01-14,90.4539013183321
1,2021-01-15,86.4344913471035
1,2021-01-16,84.5106711899343
1,2021-01-17,86.6749688667497
1,2021-01-18,85.8504745136772
1,2021-01-19,87.8086486022244
1,2021-01-20,87.7399407394684
1,2021-01-21,90.3851934555761
1,2021-01-22,92.3433675441233
1,2021-01-23,95.3665135053893
1,2021-01-24,93.6831708678662
1,2021-01-25,91.2096878086486
1,2021-01-26,93.8892944561343
1,2021-01-27,93.2365697599519
1,2021-01-28,89.2858676514794
1,2021-01-29,85.1977498174947
1,2021-01-30,79.0483961008288
1,2021-01-31,79.9072443852793
1,2021-02-01,78.8422725125607
1,2021-02-02,72.5211491390046
1,2021-02-03,68.3643234422639
1,2021-02-04,66.3374414909606
1,2021-02-05,63.4517112552068
1,2021-02-06,63.6578348434749
1,2021-02-07,61.1843517842573
1,2021-02-08,61.4248293039035
1,2021-02-09,59.9132563232705
1,2021-02-10,59.7071327350024
1,2021-02-11,60.772104607721
1,2021-02-12,59.5697170094903
1,2021-02-13,56.9588182247606
1,2021-02-14,57.3023575385408
1,2021-02-15,57.4054193326749
1,2021-02-16,55.2411216558595
1,2021-02-17,52.1836217632155
1,2021-02-18,48.7138746940353
1,2021-02-19,50.1910937432903
1,2021-02-20,50.6033409198265
1,2021-02-21,50.4659251943144
1,2021-02-22,49.1948297333276
1,2021-02-23,50.2598016060463
1,2021-02-24,50.5002791256925
1,2021-02-25,50.3628634001804
1,2021-02-26,50.3285094688023
1,2021-02-27,50.1910937432903
1,2021-02-28,49.4353072529738
1,2021-03-01,49.4009533215957
1,2021-03-02,47.3740713702924
1,2021-03-03,47.4771331644265
1,2021-03-04,46.8244084682441
1,2021-03-05,45.106711899343
1,2021-03-06,45.6220208700133
1,2021-03-07,44.9692961738309
1,2021-03-08,45.3815433503672
1,2021-03-09,46.4808691544639
1,2021-03-10,46.9961781251342
1,2021-03-11,48.267273586121
1,2021-03-12,49.0230600764375
1,2021-03-13,51.0155880963628
1,2021-03-14,51.2560656160089
1,2021-03-15,51.7370206553012
1,2021-03-16,53.7295486752265
1,2021-03-17,55.6877227637738
1,2021-03-18,56.4778631854683
1,2021-03-19,57.9207283033452
1,2021-03-20,58.8826383819298
1,2021-03-21,59.4666552153562
1,2021-03-22,60.4285652939408
1,2021-03-23,59.8101945291364
1,2021-03-24,59.7758405977584
1,2021-03-25,62.5585090393782
1,2021-03-26,65.9939021771804
1,2021-03-27,66.3717954223386
1,2021-03-28,68.501739167776
1,2021-03-29,70.047666079787
1,2021-03-30,72.1432558938463
1,2021-03-31,74.3762614334178
1,2021-04-01,73.9296603255035
1,2021-04-02,71.9371323055782
1,2021-04-03,68.2269077167518
1,2021-04-04,68.6735088246661
1,2021-04-05,68.8109245501782
1,2021-04-06,63.5891269807189
1,2021-04-07,64.3449134710353
1,2021-04-08,65.7190707261562
1,2021-04-09,66.8527504616309
1,2021-04-10,72.3493794821145
1,2021-04-11,72.3493794821145
1,2021-04-12,72.2119637566024
1,2021-04-13,79.6667668656332
1,2021-04-14,78.3613174732683
1,2021-04-15,76.5062051788552
1,2021-04-16,74.2388457079057
1,2021-04-17,72.9677502469189
1,2021-04-18,73.0708120410529
1,2021-04-19,73.208227766565
1,2021-04-20,72.9333963155409
1,2021-04-21,73.0708120410529
1,2021-04-22,73.7922445999914
1,2021-04-23,75.4068793747584
1,2021-04-24,75.6473568944046
1,2021-04-25,73.6548288744793
1,2021-04-26,72.4180873448705
1,2021-04-27,70.9065143642376
1,2021-04-28,67.6428908833255
1,2021-04-29,64.2762056082793
1,2021-04-30,61.9057843431958
1,2021-05-01,58.7795765877958
1,2021-05-02,57.9894361661013
1,2021-05-03,57.645896852321
1,2021-05-04,54.9319362734573
1,2021-05-05,55.3098295186155
1,2021-05-06,53.8326104693606
1,2021-05-07,52.4584532142397
1,2021-05-08,51.4621892042771
1,2021-05-09,52.0118521063254
1,2021-05-10,51.0499420277408
1,2021-05-11,49.2635375960837
1,2021-05-12,46.4121612917078
1,2021-05-13,43.8356164383562
1,2021-05-14,39.4383132219693
1,2021-05-15,37.34272340791
1,2021-05-16,35.6593807703869
1,2021-05-17,34.3539313780221
1,2021-05-18,33.1858977111693
1,2021-05-19,31.9835101129385
1,2021-05-20,30.7811225147078
1,2021-05-21,32.8767123287671
1,2021-05-22,31.159015759866
1,2021-05-23,30.3001674754155
1,2021-05-24,29.6817967106111
1,2021-05-25,24.5287070039078
1,2021-05-26,22.2269936015803
1,2021-05-27,21.0933138661056
1,2021-05-28,19.0320779834242
1,2021-05-29,18.0358139734616
1,2021-05-30,18.2762914931077
1,2021-05-31,17.4517971400352
1,2021-06-01,17.8640443165715
1,2021-06-02,17.073903894877
1,2021-06-03,16.0089320221583
1,2021-06-04,14.2912354532572
1,2021-06-05,13.2262635805385
1,2021-06-06,12.2643535019539
1,2021-06-07,11.4742130802594
1,2021-06-08,11.1993816292352
1,2021-06-09,10.2031176192726
1,2021-06-10,9.79087044273629
1,2021-06-11,9.344269334822
1,2021-06-12,9.10379181517585
1,2021-06-13,8.79460643277365
1,2021-06-14,8.21058959934727
1,2021-06-15,7.04255593249453
1,2021-06-16,6.08064585390991
1,2021-06-17,5.5996908146176
1,2021-06-18,5.18744363808133
1,2021-06-19,4.56907287327694
1,2021-06-20,4.63778073603298
1,2021-06-21,4.80955039292309
1,2021-06-22,4.63778073603298
1,2021-06-23,4.0537639026066
1,2021-06-24,3.64151672607034
1,2021-06-25,3.33233134366814
1,2021-06-26,3.36668527504616
1,2021-06-27,3.2636234809121
1,2021-06-28,3.29797741229012
1,2021-06-29,3.2636234809121
1,2021-06-30,3.22926954953408
1,2021-07-01,3.29797741229012
1,2021-07-02,3.40103920642419
1,2021-07-03,3.64151672607034
1,2021-07-04,3.71022458882638
1,2021-07-05,3.50410100055825
1,2021-07-06,3.46974706918023
1,2021-07-07,3.95070210847254
1,2021-07-08,4.0537639026066
1,2021-07-09,3.98505603985056
1,2021-07-10,3.98505603985056
1,2021-07-11,4.0537639026066
1,2021-07-12,4.22553355949672
1,2021-07-13,5.18744363808133
1,2021-07-14,5.63404474599562
1,2021-07-15,6.45853909906815
1,2021-07-16,7.86705028556705
1,2021-07-17,8.2449435307253
1,2021-07-18,8.65719070726156
1,2021-07-19,9.44733112895607
1,2021-07-20,10.1687636878945
1,2021-07-21,10.6497187271868
1,2021-07-22,12.401769227466
1,2021-07-23,13.0201399922704
1,2021-07-24,14.7721904925495
1,2021-07-25,14.9096062180616
1,2021-07-26,16.7303645810968
1,2021-07-27,18.619830806888
1,2021-07-28,21.1963756602396
1,2021-07-29,21.5742689053979
1,2021-07-30,23.5667969253231
1,2021-07-31,23.4637351311891
1,2021-08-01,23.9103362391034
1,2021-08-02,24.6661227294199
1,2021-08-03,27.998454073088
1,2021-08-04,30.5406449950616
1,2021-08-05,35.2127796624726
1,2021-08-06,38.923004251299
1,2021-08-07,41.1903637222485
1,2021-08-08,42.9424142225276
1,2021-08-09,44.7288186541847
1,2021-08-10,46.4808691544639
1,2021-08-11,48.3703353802551
1,2021-08-12,47.8206724782067
1,2021-08-13,48.5764589685232
1,2021-08-14,49.4353072529738
1,2021-08-15,50.4315712629364
1,2021-08-16,50.2941555374243
1,2021-08-17,51.0499420277408
1,2021-08-18,52.836346459398
1,2021-08-19,52.1836217632155
1,2021-08-20,50.7407566453386
1,2021-08-21,50.3285094688023
1,2021-08-22,49.0917679391935
1,2021-08-23,49.6414308412419
1,2021-08-24,49.7101387039979
1,2021-08-25,47.6145488899386
1,2021-08-26,47.9580882037188
1,2021-08-27,47.7176106840727
1,2021-08-28,48.5077511057672
1,2021-08-29,48.4046893116331
1,2021-08-30,47.8893803409628
1,2021-08-31,48.301627517499
1,2021-09-01,50.1567398119122
1,2021-09-02,50.1567398119122
1,2021-09-03,51.1873577532529
1,2021-09-04,51.8400824494353
1,2021-09-05,51.290419547387
1,2021-09-06,51.5652509984111
1,2021-09-07,49.778846566754
1,2021-09-08,47.5114870958045
1,2021-09-09,47.0992399192683
1,2021-09-10,45.0380040365869
1,2021-09-11,43.526431055954
1,2021-09-12,43.8356164383562
1,2021-09-13,42.8737063597715
1,2021-09-14,41.1560097908704
1,2021-09-15,41.0873019281144
1,2021-09-16,40.6063468888221
1,2021-09-17,39.8162064671276
1,2021-09-18,37.411431270666
1,2021-09-19,36.4151672607034
1,2021-09-20,34.4913471035342
1,2021-09-21,34.7318246231803
1,2021-09-22,32.9110662601451
1,2021-09-23,31.5369090050243
1,2021-09-24,31.4682011422682
1,2021-09-25,31.2277236226221
1,2021-09-26,30.6093528578177
1,2021-09-27,30.8498303774638
1,2021-09-28,30.8841843088418
1,2021-09-29,29.7848585047451
1,2021-09-30,29.9566281616353
1,2021-10-01,29.2695495340748
1,2021-10-02,28.4794091123803
1,2021-10-03,29.0977798771847
1,2021-10-04,29.510027053721
1,2021-10-05,28.6855327006484
1,2021-10-06,28.1358697986001
1,2021-10-07,27.3457293769056
1,2021-10-08,27.5174990337957
1,2021-10-09,28.3076394554902
1,2021-10-10,28.067161935844
1,2021-10-11,27.96410014171
1,2021-10-12,26.3494653669429
1,2021-10-13,27.5518529651737
1,2021-10-14,27.7923304848199
1,2021-10-15,27.6892686906858
1,2021-10-16,28.8916562889166
1,2021-10-17,29.2008416713188
1,2021-10-18,33.8729763387298
1,2021-10-19,41.0529479967364
1,2021-10-20,45.9655601837935
1,2021-10-21,50.2941555374243
1,2021-10-22,55.0006441362133
1,2021-10-23,58.0237900974793
1,2021-10-24,59.3292394898441
1,2021-10-25,59.5010091467342
1,2021-10-26,62.9707562159145
1,2021-10-27,64.2074977455233
1,2021-10-28,67.6428908833255
1,2021-10-29,69.8415424915189
1,2021-10-30,72.0401940997123
1,2021-10-31,73.0708120410529
1,2021-11-01,71.9027783742002
1,2021-11-02,72.3837334134925
1,2021-11-03,73.6891828058573
1,2021-11-04,73.6204749431013
1,2021-11-05,76.7810366298793
1,2021-11-06,76.197019796453
1,2021-11-07,76.8153905612574
1,2021-11-08,79.6667668656332
1,2021-11-09,84.5450251213123
1,2021-11-10,90.6256709752222
1,2021-11-11,95.5039292309014
1,2021-11-12,96.7406707605102
1,2021-11-13,101.275389702409
1,2021-11-14,102.512131232018
1,2021-11-15,107.390389487697
1,2021-11-16,109.314209644866
1,2021-11-17,118.96766436209
1,2021-11-18,125.048310216
1,2021-11-19,135.629321080431
1,2021-11-20,137.106540129686
1,2021-11-21,138.721174904453
1,2021-11-22,145.626315111436
1,2021-11-23,151.191651994675
1,2021-11-24,152.32533173015
1,2021-11-25,154.214797955941
1,2021-11-26,152.978056426332
1,2021-11-27,156.688281015159
1,2021-11-28,156.207325975866
1,2021-11-29,153.699488985271
1,2021-11-30,155.348477691416
1,2021-12-01,153.665135053893
1,2021-12-02,152.737578906686
1,2021-12-03,150.985528406407
1,2021-12-04,145.111006140765
1,2021-12-05,146.41645553313
1,2021-12-06,150.092326190578
1,2021-12-07,152.874994632198
1,2021-12-08,154.420921544209
1,2021-12-09,158.23420792717
1,2021-12-10,159.986258427449
1,2021-12-11,165.00193240864
1,2021-12-12,163.559067290763
1,2021-12-13,161.016876368789
1,2021-12-14,162.21926396702
1,2021-12-15,163.249881908361
1,2021-12-16,164.452269506592
1,2021-12-17,168.540387340576
1,2021-12-18,169.364881693649
1,2021-12-19,171.013870399794
1,2021-12-20,171.013870399794
1,2021-12-21,169.296173830893
1,2021-12-22,164.211791986946
1,2021-12-23,165.00193240864
1,2021-12-24,150.848112680895
1,2021-12-25,144.870528621119
1,2021-12-26,147.515781337227
1,2021-12-27,151.878730622236
1,2021-12-28,162.013140378752
1,2021-12-29,185.648645166831
1,2021-12-30,223.54103147679
1,2021-12-31,260.677631296432
1,2022-01-01,281.049512603599
1,2022-01-02,303.757461244471
1,2022-01-03,342.302572250612
1,2022-01-04,398.368188259544
1,2022-01-05,454.055911023318
1,2022-01-06,519.053549190535
1,2022-01-07,584.360372740155
1,2022-01-08,597.930175634474
1,2022-01-09,607.068321381028
1,2022-01-10,638.227337140894
1,2022-01-11,678.146605402156
1,2022-01-12,687.559582599734
1,2022-01-13,688.590200541074
1,2022-01-14,691.956885816121
1,2022-01-15,732.563232704943
1,2022-01-16,758.259973375703
1,2022-01-17,776.330141280543
1,2022-01-18,819.581740885473
1,2022-01-19,863.451711255207
1,2022-01-20,901.653282947567
1,2022-01-21,947.172242023447
1,2022-01-22,958.23420792717
1,2022-01-23,982.969038519346
1,2022-01-24,1017.87263279942
1,2022-01-25,1038.07274444969
1,2022-01-26,1049.10035642204
1,2022-01-27,1047.52007557865
1,2022-01-28,1018.49100356422
1,2022-01-29,1020.38046979001
1,2022-01-30,980.358139734616
1,2022-01-31,958.268561858548
1,2022-02-01,923.84592261777
1,2022-02-02,926.388113539743
1,2022-02-03,935.801090737321
1,2022-02-04,942.087860179499
1,2022-02-05,922.471765362649
1,2022-02-06,912.062524155108
1,2022-02-07,903.954996349895
1,2022-02-08,910.860136556877
1,2022-02-09,885.094688023361
1,2022-02-10,841.121655859492
1,2022-02-11,808.416713187615
1,2022-02-12,794.537724910895
1,2022-02-13,793.678876626444
1,2022-02-14,789.006741959033
1,2022-02-15,774.406321123374
1,2022-02-16,769.699832524585
1,2022-02-17,769.287585348048
1,2022-02-18,781.551938850002
1,2022-02-19,793.369691244042
1,2022-02-20,792.579550822347
1,2022-02-21,806.321123373556
1,2022-02-22,843.354661399064
1,2022-02-23,867.436767295057
1,2022-02-24,890.969210289002
1,2022-02-25,907.218619830807
1,2022-02-26,882.518143170009
1,2022-02-27,866.028256108558
1,2022-02-28,919.895220509297
1,2022-03-01,936.969124404174
1,2022-03-02,965.963842487225
1,2022-03-03,969.193112036759
1,2022-03-04,994.340189805471
1,2022-03-05,996.332717825396
1,2022-03-06,992.931678618972
1,2022-03-07,1039.68737922446
1,2022-03-08,1063.04805256152
1,2022-03-09,1113.34220809894
1,2022-03-10,1185.96641903208
1,2022-03-11,1260.9610512303
1,2022-03-12,1336.43663846781
1,2022-03-13,1400.85025980161
1,2022-03-14,1414.72924807833
1,2022-03-15,1501.91952591575
1,2022-03-16,1562.62292266071
1,2022-03-17,1623.32631940568
1,2022-03-18,1653.69519474385
1,2022-03-19,1666.54356507923
1,2022-03-20,1687.70558680809
1,2022-03-21,1708.04311418388
1,2022-03-22,1744.1147421308
1,2022-03-23,1736.41946150213
1,2022-03-24,1731.09460213853
1,2022-03-25,1713.84892858677
1,2022-03-26,1703.33662558509
1,2022-03-27,1660.08502598016
1,2022-03-28,1657.33671146992
1,2022-03-29,1621.05895993473
1,2022-03-30,1631.02160003435
1,2022-03-31,1585.50264095847
1,2022-04-01,1533.45643492077
1,2022-04-02,1477.04727959806
1,2022-04-03,1466.87851591016
1,2022-04-04,1424.07351741315
1,2022-04-05,1357.39253660841
1,2022-04-06,1259.75866363207
1,2022-04-07,1223.24043457723
1,2022-04-08,1210.25464851634
1,2022-04-09,1222.3472323614
1,2022-04-10,1207.95293511401
1,2022-04-11,1232.27551852965
1,2022-04-12,1218.36217632155
1,2022-04-13,1220.45776613561
1,2022-04-14,1245.57048997295
1,2022-04-15,1124.16369648302
1,2022-04-16,1073.6977712887
1,2022-04-17,1078.16378236784
1,2022-04-18,887.980418259115
1,2022-04-19,998.325245845321
1,2022-04-20,1117.32726413879
1,2022-04-21,1153.2614763602
1,2022-04-22,1283.11933696912
1,2022-04-23,1310.15588096363
1,2022-04-24,1295.28062867694
1,2022-04-25,1507.24438527934
1,2022-04-26,1389.23863099583
1,2022-04-27,1241.82591145274
1,2022-04-28,1139.79473526002
1,2022-04-29,1068.20114226822
1,2022-04-30,1048.65375531412
1,2022-05-01,1038.93159273414
1,2022-05-02,981.285695881822
1,2022-05-03,945.214067934899
1,2022-05-04,913.780220724009
1,2022-05-05,878.32696354189
1,2022-05-06,879.460643277365
1,2022-05-07,864.722806716194
1,2022-05-08,862.902048353158
1,2022-05-09,838.338987417873
1,2022-05-10,811.783398462662
1,2022-05-11,787.014213939108
1,2022-05-12,754.000085884829
1,2022-05-13,728.543822733714
1,2022-05-14,714.458710868725
1,2022-05-15,709.992699789582
1,2022-05-16,689.105509511745
1,2022-05-17,623.283376991454
1,2022-05-18,591.91823764332
1,2022-05-19,575.60012023876
1,2022-05-20,554.644222098166
1,2022-05-21,549.525486322841
1,2022-05-22,553.647958088204
